project_id,mp_name,constituency,state,district,work_type,latitude,longitude,recommended_date,sanction_date,completion_date,status,allocated_amount,sanctioned_amount,expenditure_reported,unspent_balance,vendor_name,vendor_reg_no,vendor_pan,vendor_registration_date,contract_amount,has_photo,photo_urls,uc_text
MPLAD-MA-2021-1048,Shri Ramakant Yadav,Azamgarh (UP-69),Madhya Pradesh,Indore,Deep Borewell & Drinking Water Supply,22.750286,75.826693,2023-01-26,2023-04-11,2023-10-29,Completed,3478526.69,3390149.65,3264723.84,125425.81,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2019-06-07,3339781.34,True,https://mplad-portal.gov.in/photos/geo_proof_48.jpg,"Work completed as per norms, funds utilized properly as sanctioned. Rashi ka upayog uchit paya gaya."
MPLAD-RA-2022-1049,Shri Ramakant Yadav,Azamgarh (UP-69),Rajasthan,Jaipur,School Classroom & Lab Building,26.863213,75.726429,2022-01-15,2022-02-23,,Ongoing,2435497.39,2335541.39,1410861.22,924680.17,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2020-02-04,2288455.79,False,,"Work completed as per norms, funds utilized properly as sanctioned. Rashi ka upayog uchit paya gaya."
MPLAD-CH-2023-1050,Shri Ramakant Yadav,Azamgarh (UP-69),Chhattisgarh,Raipur,Deep Borewell & Drinking Water Supply,21.207797,81.578311,2021-01-29,2021-04-22,2021-07-23,Completed,7320064.52,6993120.4,7067696.86,0.0,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2014-10-03,6687618.76,True,https://mplad-portal.gov.in/photos/geo_proof_50.jpg,"Work completed as per norms, funds utilized properly as sanctioned. Rashi ka upayog uchit paya gaya."
MPLAD-UT-2024-1051,Shri Ramakant Yadav,Azamgarh (UP-69),Uttar Pradesh,Prayagraj,Road Construction & Culverts,25.401294,81.842894,2022-11-29,2023-01-06,2023-03-20,Completed,6532060.75,5953377.09,5527678.76,425698.33,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2021-06-28,5802085.87,True,https://mplad-portal.gov.in/photos/geo_proof_51.jpg,"Work completed as per norms, funds utilized properly as sanctioned. Rashi ka upayog uchit paya gaya."
MPLAD-BI-2021-1052,Shri Ramakant Yadav,Azamgarh (UP-69),Bihar,Patna,Solar High-Mast Street Lighting,25.66596,85.071229,2022-05-24,2022-06-23,,Ongoing,4744223.56,4644946.33,1812805.75,2832140.58,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2016-07-09,4534065.08,False,,"Work completed as per norms, funds utilized properly as sanctioned. Rashi ka upayog uchit paya gaya."
MPLAD-UT-2022-1053,Shri Ramakant Yadav,Azamgarh (UP-69),Uttar Pradesh,Varanasi,Drainage Canal Paving,25.375227,83.052305,2022-09-18,2022-12-14,2023-07-20,Completed,7220761.44,6570339.49,6696199.75,0.0,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2020-12-25,6447314.82,True,https://mplad-portal.gov.in/photos/geo_proof_53.jpg,"Work completed as per norms, funds utilized properly as sanctioned. Rashi ka upayog uchit paya gaya."
MPLAD-BI-2023-1054,Shri Ramakant Yadav,Azamgarh (UP-69),Bihar,Patna,Deep Borewell & Drinking Water Supply,25.602419,85.082645,2023-04-17,2023-06-28,2024-02-19,Completed,2538815.02,2343701.05,2371601.07,0.0,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2019-11-08,2308895.63,True,https://mplad-portal.gov.in/photos/geo_proof_54.jpg,"Work completed as per norms, funds utilized properly as sanctioned. Rashi ka upayog uchit paya gaya."
MPLAD-UT-2024-1055,Shri Ramakant Yadav,Azamgarh (UP-69),Uttar Pradesh,Varanasi,Community Health Center Expansion,25.331966,83.022525,2022-02-10,2022-04-20,2022-07-18,Completed,5033443.06,4987342.48,5124305.13,0.0,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2017-11-04,4755782.62,True,https://mplad-portal.gov.in/photos/geo_proof_55.jpg,"Work completed as per norms, funds utilized properly as sanctioned. Rashi ka upayog uchit paya gaya."
MPLAD-TA-2021-1056,Shri Ramakant Yadav,Azamgarh (UP-69),Tamil Nadu,Salem,Model Digital Library & Smart Class,11.654565,78.140992,2022-09-15,2022-11-20,2023-03-29,Completed,3956566.54,3592737.24,3323935.47,268801.77,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2019-01-29,3490708.65,True,https://mplad-portal.gov.in/photos/geo_proof_56.jpg,"Work completed as per norms, funds utilized properly as sanctioned. Rashi ka upayog uchit paya gaya."
MPLAD-UT-2022-1057,Shri Ramakant Yadav,Azamgarh (UP-69),Uttar Pradesh,Prayagraj,School Classroom & Lab Building,25.509706,81.900053,2021-02-12,2021-04-02,2021-10-26,Completed,5793881.81,5487096.25,5512864.94,0.0,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2015-05-30,5464070.42,True,https://mplad-portal.gov.in/photos/geo_proof_57.jpg,"Work completed as per norms, funds utilized properly as sanctioned. Rashi ka upayog uchit paya gaya."
MPLAD-KA-2023-1058,Shri Ramakant Yadav,Azamgarh (UP-69),Karnataka,Bengaluru Urban,Drainage Canal Paving,12.966802,77.579936,2022-10-20,2022-11-17,2023-08-23,Completed,3381515.63,3210907.69,3230609.37,0.0,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2021-07-27,3114653.07,True,https://mplad-portal.gov.in/photos/geo_proof_58.jpg,"Work completed as per norms, funds utilized properly as sanctioned. Rashi ka upayog uchit paya gaya."
MPLAD-WE-2024-1059,Shri Ramakant Yadav,Azamgarh (UP-69),West Bengal,South 24 Parganas,School Classroom & Lab Building,22.155384,88.128547,2023-04-08,2023-06-27,,Stalled,5103622.71,4870179.74,503147.49,4367032.25,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2018-05-23,4672348.79,False,,"Work completed as per norms, funds utilized properly as sanctioned. Rashi ka upayog uchit paya gaya."
MPLAD-TA-2021-1060,Shri Ramakant Yadav,Azamgarh (UP-69),Tamil Nadu,Salem,Drainage Canal Paving,11.655027,78.074258,2022-07-01,2022-09-24,,Sanctioned,3566812.67,3459184.11,105008.79,3354175.32,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2018-12-29,3454539.6,False,,"Work completed as per norms, funds utilized properly as sanctioned. Rashi ka upayog uchit paya gaya."
MPLAD-GU-2022-1061,Smt. Darshana Jardosh,Surat (GJ-24),Gujarat,Surat,Solar High-Mast Street Lighting,21.178334,72.83946,2021-07-10,2021-08-22,,Sanctioned,3730135.26,3400938.2,707516.88,2693421.32,Sai Krupa Water Solutions,REG-MP-88321,EFGHI5678K,2017-06-06,3315638.5,False,,"Karya 'Solar High-Mast Street Lighting' at Gram Panchayat Surat successfully completed. Total expenditure Rs 707,516.88 verified against Sanction Order 2021/MPLAD/61. Site inspection conducted by Junior Engineer PWD on 24-May-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-MA-2023-1062,Shri Rajesh Patil,Pune (MH-34),Maharashtra,Pune,Community Health Center Expansion,18.573956,73.933539,2022-05-15,2022-07-27,2023-02-13,Completed,1834272.6,1760787.53,1790752.67,0.0,Green Valley Infrastructure,REG-KA-55432,GHIJK7890M,2016-11-23,1684766.26,False,,"Karya 'Community Health Center Expansion' at Gram Panchayat Pune successfully completed. Total expenditure Rs 1,790,752.67 verified against Sanction Order 2022/MPLAD/62. Site inspection conducted by Junior Engineer PWD on 13-Feb-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-OD-2024-1063,Shri Pinaki Mishra,Puri (OD-17),Odisha,Puri,Community Hall & Cyclone Shelter,19.864788,85.796454,2022-09-04,2022-12-03,,Stalled,3927482.43,3593094.78,483792.77,3109302.01,Sai Krupa Water Solutions,REG-MP-88321,EFGHI5678K,2017-08-16,3475443.19,False,,"Karya 'Community Hall & Cyclone Shelter' at Gram Panchayat Puri successfully completed. Total expenditure Rs 483,792.77 verified against Sanction Order 2022/MPLAD/63. Site inspection conducted by Junior Engineer PWD on 29-Jun-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-WE-2021-1064,Smt. Ananya Sen,Diamond Harbour (WB-21),West Bengal,South 24 Parganas,Anganwadi & Nutritious Meal Center,22.271924,88.148209,2023-02-24,2023-04-09,,Ongoing,805531.09,784966.3,456921.94,328044.36,Pioneer Civil Works,REG-RJ-77412,DEFGH4567J,2017-12-31,777564.42,False,,"Karya 'Anganwadi & Nutritious Meal Center' at Gram Panchayat South 24 Parganas successfully completed. Total expenditure Rs 456,921.94 verified against Sanction Order 2023/MPLAD/64. Site inspection conducted by Junior Engineer PWD on 13-Jan-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-KA-2022-1065,Shri Tejasvi Surya,Bengaluru South (KA-26),Karnataka,Bengaluru Urban,Solar High-Mast Street Lighting,13.045972,77.534799,2022-11-11,2022-12-08,,Ongoing,1197981.88,1187252.96,363464.48,823788.48,Om Shakti Roadways,REG-GJ-99120,HIJKL8901N,2020-04-23,1136447.76,False,,"Karya 'Solar High-Mast Street Lighting' at Gram Panchayat Bengaluru Urban successfully completed. Total expenditure Rs 363,464.48 verified against Sanction Order 2022/MPLAD/65. Site inspection conducted by Junior Engineer PWD on 17-Sep-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2023-1066,Smt. Priya Sharma,Allahabad (UP-53),Uttar Pradesh,Prayagraj,Drainage Canal Paving,25.40997,81.877133,2021-06-14,2021-08-10,,Ongoing,4235356.19,4215932.67,2321797.06,1894135.61,Sai Krupa Water Solutions,REG-MP-88321,EFGHI5678K,2015-02-28,4192205.12,False,,"Karya 'Drainage Canal Paving' at Gram Panchayat Prayagraj successfully completed. Total expenditure Rs 2,321,797.06 verified against Sanction Order 2021/MPLAD/66. Site inspection conducted by Junior Engineer PWD on 15-May-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-CH-2024-1067,Shri Sunil Soni,Raipur (CG-08),Chhattisgarh,Raipur,Community Hall & Cyclone Shelter,21.270194,81.587163,2022-08-12,2022-09-25,2023-06-03,Completed,7348364.1,7172275.03,7254797.85,0.0,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2018-06-08,6849704.56,True,https://mplad-portal.gov.in/photos/geo_proof_67.jpg,"Karya 'Community Hall & Cyclone Shelter' at Gram Panchayat Raipur successfully completed. Total expenditure Rs 7,254,797.85 verified against Sanction Order 2022/MPLAD/67. Site inspection conducted by Junior Engineer PWD on 03-Jun-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2021-1068,Shri Ravi Shankar,Varanasi (UP-77),Uttar Pradesh,Varanasi,Road Construction & Culverts,25.2895,82.902879,2023-01-05,2023-03-08,2023-08-25,Completed,4218164.23,4035065.56,4127983.16,0.0,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2017-11-26,3867607.04,False,,"Karya 'Road Construction & Culverts' at Gram Panchayat Varanasi successfully completed. Total expenditure Rs 4,127,983.16 verified against Sanction Order 2023/MPLAD/68. Site inspection conducted by Junior Engineer PWD on 25-Aug-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-TA-2022-1069,Shri D. Kathir Anand,Vellore (TN-08),Tamil Nadu,Salem,Deep Borewell & Drinking Water Supply,11.730353,78.088899,2023-08-03,2023-09-19,2024-03-14,Completed,565782.02,554728.51,575340.68,0.0,Om Shakti Roadways,REG-GJ-99120,HIJKL8901N,2017-10-24,545786.59,True,https://mplad-portal.gov.in/photos/geo_proof_69.jpg,"Karya 'Deep Borewell & Drinking Water Supply' at Gram Panchayat Salem successfully completed. Total expenditure Rs 575,340.68 verified against Sanction Order 2023/MPLAD/69. Site inspection conducted by Junior Engineer PWD on 14-Mar-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-OD-2023-1070,Shri Pinaki Mishra,Puri (OD-17),Odisha,Puri,Model Digital Library & Smart Class,19.83573,85.819089,2022-05-28,2022-08-09,2023-05-12,Completed,7495614.96,7385680.87,6897228.31,488452.56,Sai Krupa Water Solutions,REG-MP-88321,EFGHI5678K,2018-04-08,7157228.58,True,https://mplad-portal.gov.in/photos/geo_proof_70.jpg,"Karya 'Model Digital Library & Smart Class' at Gram Panchayat Puri successfully completed. Total expenditure Rs 6,897,228.31 verified against Sanction Order 2022/MPLAD/70. Site inspection conducted by Junior Engineer PWD on 12-May-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-GU-2024-1071,Smt. Darshana Jardosh,Surat (GJ-24),Gujarat,Surat,Community Health Center Expansion,21.246671,72.856417,2022-07-17,2022-08-02,,Sanctioned,5948181.31,5932479.79,1350554.17,4581925.62,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2018-07-06,5856891.74,False,,"Karya 'Community Health Center Expansion' at Gram Panchayat Surat successfully completed. Total expenditure Rs 1,350,554.17 verified against Sanction Order 2022/MPLAD/71. Site inspection conducted by Junior Engineer PWD on 22-Feb-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-JH-2021-1072,Shri Sanjay Seth,Ranchi (JH-08),Jharkhand,Ranchi,Deep Borewell & Drinking Water Supply,23.392409,85.264641,2022-01-25,2022-03-13,,Ongoing,5872295.42,5684884.1,2016494.88,3668389.22,Eastern Shelter Builders,REG-OD-22104,JKLMN0123Q,2020-10-21,5428258.18,False,,"Karya 'Deep Borewell & Drinking Water Supply' at Gram Panchayat Ranchi successfully completed. Total expenditure Rs 2,016,494.88 verified against Sanction Order 2022/MPLAD/72. Site inspection conducted by Junior Engineer PWD on 01-Nov-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-MA-2022-1073,Shri Suresh Patel,Indore (MP-26),Madhya Pradesh,Indore,Drainage Canal Paving,22.732332,75.894878,2021-07-04,2021-08-25,,Ongoing,1729480.49,1579389.22,814590.69,764798.53,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2014-09-25,1577137.77,False,,"Karya 'Drainage Canal Paving' at Gram Panchayat Indore successfully completed. Total expenditure Rs 814,590.69 verified against Sanction Order 2021/MPLAD/73. Site inspection conducted by Junior Engineer PWD on 15-Jan-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-MA-2023-1074,Shri Rajesh Patil,Pune (MH-34),Maharashtra,Pune,Community Health Center Expansion,18.481515,73.90865,2023-09-14,2023-11-05,,Sanctioned,6129627.77,5803734.7,109254.38,5694480.32,National Highway Contractors,REG-MH-11209,CDEFG3456H,2020-05-08,5732392.72,False,,"Karya 'Community Health Center Expansion' at Gram Panchayat Pune successfully completed. Total expenditure Rs 109,254.38 verified against Sanction Order 2023/MPLAD/74. Site inspection conducted by Junior Engineer PWD on 13-Jul-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-CH-2024-1075,Shri Sunil Soni,Raipur (CG-08),Chhattisgarh,Raipur,Public Sanitation Complex & Toilets,21.229924,81.676109,2021-01-29,2021-03-18,2021-10-01,Completed,3080099.61,3002792.68,2864907.39,137885.29,Trimurti Civil Developers,REG-WB-33219,IJKLM9012P,2016-02-04,2909860.08,True,https://mplad-portal.gov.in/photos/geo_proof_75.jpg,"Karya 'Public Sanitation Complex & Toilets' at Gram Panchayat Raipur successfully completed. Total expenditure Rs 2,864,907.39 verified against Sanction Order 2021/MPLAD/75. Site inspection conducted by Junior Engineer PWD on 01-Oct-2021. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2021-1076,Smt. Priya Sharma,Allahabad (UP-53),Uttar Pradesh,Prayagraj,Deep Borewell & Drinking Water Supply,25.359804,81.907778,2022-11-03,2022-12-16,2023-07-29,Completed,6266987.46,6210200.81,5957350.76,252850.05,Om Shakti Roadways,REG-GJ-99120,HIJKL8901N,2021-08-08,6026470.73,True,https://mplad-portal.gov.in/photos/geo_proof_76.jpg,"Karya 'Deep Borewell & Drinking Water Supply' at Gram Panchayat Prayagraj successfully completed. Total expenditure Rs 5,957,350.76 verified against Sanction Order 2022/MPLAD/76. Site inspection conducted by Junior Engineer PWD on 29-Jul-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-MA-2022-1077,Shri Suresh Patel,Indore (MP-26),Madhya Pradesh,Indore,Drainage Canal Paving,22.655151,75.919661,2021-10-05,2021-12-08,2022-06-02,Completed,7145665.38,6928783.0,6861054.32,67728.68,Shree Balaji Constructions,REG-BR-45210,BCDEF2345G,2016-04-15,6785821.54,True,https://mplad-portal.gov.in/photos/geo_proof_77.jpg,"Karya 'Drainage Canal Paving' at Gram Panchayat Indore successfully completed. Total expenditure Rs 6,861,054.32 verified against Sanction Order 2021/MPLAD/77. Site inspection conducted by Junior Engineer PWD on 02-Jun-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-KA-2023-1078,Shri Tejasvi Surya,Bengaluru South (KA-26),Karnataka,Bengaluru Urban,School Classroom & Lab Building,12.990104,77.664848,2022-07-27,2022-08-15,2023-04-08,Completed,3603681.6,3585863.26,3697772.76,0.0,Om Shakti Roadways,REG-GJ-99120,HIJKL8901N,2017-09-22,3424383.7,True,https://mplad-portal.gov.in/photos/geo_proof_78.jpg,"Karya 'School Classroom & Lab Building' at Gram Panchayat Bengaluru Urban successfully completed. Total expenditure Rs 3,697,772.76 verified against Sanction Order 2022/MPLAD/78. Site inspection conducted by Junior Engineer PWD on 08-Apr-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2024-1079,Shri Ramesh Kumar,Phoolpur (UP-52),Uttar Pradesh,Prayagraj,Public Sanitation Complex & Toilets,25.386169,81.785846,2023-07-21,2023-08-16,2024-04-01,Completed,4976450.43,4962065.16,4597726.55,364338.61,Sai Krupa Water Solutions,REG-MP-88321,EFGHI5678K,2020-06-06,4796706.61,True,https://mplad-portal.gov.in/photos/geo_proof_79.jpg,"Karya 'Public Sanitation Complex & Toilets' at Gram Panchayat Prayagraj successfully completed. Total expenditure Rs 4,597,726.55 verified against Sanction Order 2023/MPLAD/79. Site inspection conducted by Junior Engineer PWD on 01-Apr-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2021-1080,Smt. Priya Sharma,Allahabad (UP-53),Uttar Pradesh,Prayagraj,Community Hall & Cyclone Shelter,25.449621,81.896388,2022-04-23,2022-06-19,2023-03-04,Completed,6803717.25,6125274.75,6318789.31,0.0,Pioneer Civil Works,REG-RJ-77412,DEFGH4567J,2018-09-05,5863323.69,True,https://mplad-portal.gov.in/photos/geo_proof_80.jpg,"Karya 'Community Hall & Cyclone Shelter' at Gram Panchayat Prayagraj successfully completed. Total expenditure Rs 6,318,789.31 verified against Sanction Order 2022/MPLAD/80. Site inspection conducted by Junior Engineer PWD on 04-Mar-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-JH-2022-1081,Shri Sanjay Seth,Ranchi (JH-08),Jharkhand,Ranchi,Solar High-Mast Street Lighting,23.369869,85.233725,2021-01-31,2021-04-01,,Ongoing,14790305.44,14790305.44,17008851.26,2474625.45,Shree Balaji Constructions,REG-BR-45210,BCDEF2345G,2015-07-18,14790305.44,False,,"Work completed as per norms, funds utilized properly as sanctioned. Bil prastut kiya gaya aur bhugtan sampann hua."
